,short_name,total
1106,J. Shelvey,71.0
2108,Lafortiscinho,71.0
866,J. Pinola,71.0
1508,I. Radovanović,71.0
812,D. Dumfries,71.0
5335,Nuno Pinto,71.0
2381,Tarantini,71.0
203,V. Kompany,71.0
1289,X. Schlager,71.0
3115,V. Ignatiev,71.0
767,N. Amiri,71.0
1889,L. Rigoni,71.0
1666,S. Fofana,71.0
3000,O. Veigneau,71.0
891,V. Birsa,71.0
791,W. Barrios,71.0
2391,C. Maggio,71.0
2472,Juanfran,71.0
1878,D. Brašanac,71.0
1216,Arbilla,71.0
4749,João Bardinho,71.0
2344,L. Crisetig,71.0
2512,M. Zeegelaar,71.0
2449,H. Saivet,71.0
1966,D. Gosling,71.0
150,Douglas Costa,71.0
1931,M. Fernández,71.0
2323,J. Ralls,71.0
2333,João Schmidt,71.0
281,T. Hazard,71.0
2503,N. Hult,71.0
3319,C. Dagba,71.0
3150,V. Pajot,71.0
2750,Arana,70.66666666666667
1730,E. Gutiérrez,70.66666666666667
2477,A. N'Diaye,70.66666666666667
2603,C. Mayada,70.66666666666667
3805,S. Wuytens,70.66666666666667
1866,Y. Sabaly,70.66666666666667
70,T. Müller,70.66666666666667
2606,Jorge Miramón,70.66666666666667
905,L. Fejsa,70.66666666666667
3163,B. Douglas,70.66666666666667
3836,S. Al Faraj,70.66666666666667
2468,J. Dueñas,70.66666666666667
57,M. Škriniar,70.66666666666667
4037,S. Rybalka,70.66666666666667
2148,A. Král,70.66666666666667
2679,M. Mittelstädt,70.66666666666667
3087,R. Salinas,70.66666666666667
488,W. Rooney,70.66666666666667
1098,L. Bittencourt,70.66666666666667
208,Miranda,70.66666666666667
1264,T. Adams,70.66666666666667
1649,Cucurella,70.66666666666667
1512,Rochina,70.66666666666667
504,E. Lamela,70.66666666666667
2427,S. Missiroli,70.66666666666667
2102,Silas Almeim,70.66666666666667
2069,L. Aued,70.66666666666667
2682,Álvaro Tejero,70.66666666666667
1479,J. De Guzmán,70.66666666666667
1775,Cláudio Falcão,70.66666666666667
2109,Kaimo Lima,70.66666666666667
2708,T. Bašić,70.66666666666667
26,R. Sterling,70.66666666666667
2129,D. Sow,70.66666666666667
1483,R. Donk,70.66666666666667
1030,Chiquinho,70.66666666666667
3124,E. Schelotto,70.66666666666667
2132,J. Foyth,70.66666666666667
1276,Aleñá,70.66666666666667
2727,R. Perraud,70.66666666666667
2755,A. De Sart,70.66666666666667
4581,L. Marrone,70.66666666666667
2019,Fábio Espinho,70.66666666666667
3228,V. Ayala,70.66666666666667
1009,F. Valverde,70.66666666666667
4530,A. Costa,70.66666666666667
313,X. Shaqiri,70.66666666666667
3169,I. Strinić,70.66666666666667
3264,Oswaldito Cuba,70.66666666666667
2496,C. Borges,70.66666666666667
3213,J. Gondorf,70.66666666666667
2224,V. Verre,70.66666666666667
1585,Sequeira,70.66666666666667
2013,M. Gonalons,70.66666666666667
2243,Caju,70.66666666666667
2556,H. Canteros,70.66666666666667
1807,Álex Moreno,70.66666666666667
1951,C. Sánchez,70.66666666666667
1801,Medrán,70.66666666666667
1707,M. Jensen,70.66666666666667
2364,F. Zuqui,70.66666666666667
2548,L. Advíncula,70.66666666666667
263,A. Rüdiger,70.66666666666667
2866,T. Leibold,70.66666666666667
2015,P. Bargfrede,70.66666666666667
913,Mikel San José,70.66666666666667
2972,S. İnan,70.66666666666667
2580,A. Ricaurte,70.66666666666667
3716,B. Sagna,70.66666666666667
2519,F. Hanin,70.66666666666667
1568,S. Sanogo,70.66666666666667
1723,T. Foket,70.66666666666667
2394,S. Davis,70.66666666666667
1370,D. Yedlin,70.66666666666667
153,J. Iličić,70.66666666666667
1623,B. Kamara,70.66666666666667
2787,O. Tufan,70.66666666666667
3265,Mauro Cildinho,70.66666666666667
1719,E. Gnahoré,70.66666666666667
1997,D. Le Tallec,70.66666666666667
1493,M. Albrighton,70.33333333333333
1375,Otávio,70.33333333333333
2259,B. Verstraete,70.33333333333333
2357,T. Delaine,70.33333333333333
1235,Nacho,70.33333333333333
2314,T. Holeš,70.33333333333333
2266,R. Thomas,70.33333333333333
2653,R. James,70.33333333333333
1669,Thiago Maia,70.33333333333333
2000,O. Alonso,70.33333333333333
2063,F. Gutiérrez,70.33333333333333
1348,J. Hendrix,70.33333333333333
1145,Javi García,70.33333333333333
1144,Gelson Fernandes,70.33333333333333
2600,S. Özbayraklı,70.33333333333333
2028,Javi López,70.33333333333333
2481,M. Risse,70.33333333333333
2018,X. Chavalerin,70.33333333333333
1785,B. Zuculini,70.33333333333333
2573,F. Bachirou,70.33333333333333
1912,J. Błaszczykowski,70.33333333333333
2406,S. Larsson,70.33333333333333
2165,Iago,70.33333333333333
2218,B. Heynen,70.33333333333333
2566,A. Chumacero,70.33333333333333
2588,E. Kalinski,70.33333333333333
2233,J. Silva,70.33333333333333
1796,K. Möhwald,70.33333333333333
2499,S. Sow,70.33333333333333
1952,H. Nordtveit,70.33333333333333
2411,A. Ulmer,70.33333333333333
1750,K. Malong,70.33333333333333
509,Pedro León,70.33333333333333
3523,M. Bešić,70.33333333333333
413,J. Gomez,70.33333333333333
4116,S. Moutoussamy,70.33333333333333
2781,Rafa Soares,70.33333333333333
3380,O. Govea,70.33333333333333
2792,T. Ouwejan,70.33333333333333
906,D. Schwaab,70.33333333333333
5630,R. Nagaki,70.33333333333333
731,D. Cheryshev,70.33333333333333
2822,Hernani,70.33333333333333
4431,C. Araujo,70.33333333333333
3229,N. Pasquini,70.33333333333333
305,Marlos,70.33333333333333
971,G. Kanga,70.33333333333333
970,H. Sakai,70.33333333333333
3192,T. Dingomé,70.33333333333333
2880,M. Abeid,70.33333333333333
141,M. Mandžukić,70.33333333333333
2892,Y. Chibsah,70.33333333333333
277,Nacho Fernández,70.33333333333333
3154,M. Rzatkowski,70.33333333333333
3140,Gabriel Silva,70.33333333333333
3090,J. Livermore,70.33333333333333
847,David López,70.33333333333333
943,G. Medel,70.33333333333333
3081,S. Johansen,70.33333333333333
217,M. Kruse,70.33333333333333
210,E. Garay,70.33333333333333
3035,E. Pieters,70.33333333333333
5303,B. Hämäläinen,70.33333333333333
2776,R. Walter,70.33333333333333
2954,Lekue,70.33333333333333
464,M. Lazzari,70.33333333333333
4033,Enzo Merques,70.33333333333333
3696,Y. Endo,70.33333333333333
3853,André Santos,70.33333333333333
3854,B. Kayal,70.33333333333333
54,L. Insigne,70.33333333333333
2668,Pedro Porro,70.33333333333333
1055,K. Tete,70.33333333333333
4078,C. Adjapong,70.33333333333333
2667,Stephen Eustáquio,70.33333333333333
554,Pozuelo,70.33333333333333
560,Jony,70.33333333333333
543,S. Verdi,70.33333333333333
3545,L. Faravelli,70.33333333333333
4586,S. Motta,70.0
1293,M. Sarr,70.0
2173,O. Pineda,70.0
3167,O. Sorg,70.0
285,Rafa,70.0
4589,J. Sala,70.0
582,T. Kehrer,70.0
4580,C. Moritz,70.0
3152,Luna,70.0
2225,K. Olsson,70.0
1944,W. Vainqueur,70.0
1929,A. Surman,70.0
1975,J. Hernández,70.0
231,F. Acerbi,70.0
1916,N. Domingo,70.0
3059,Fran Mérida,70.0
2087,E. Mas,70.0
3923,Filipe Augusto,70.0
204,Raúl Albiol,70.0
1499,M. Lang,70.0
3025,A. Beck,70.0
2995,C. Gentner,70.0
1919,Barragán,70.0
593,J. Denayer,70.0
2181,Aleix Febas,70.0
1353,M. Nakamba,70.0
669,Dante,70.0
4109,C. Eiting,70.0
3485,Iván López,70.0
2216,K. Walker-Peters,70.0
2245,J. St. Juste,70.0
1417,D. Türüç,70.0
2250,P. Ševčík,70.0
2256,E. Krafth,70.0
4241,P. Stenzel,70.0
3418,S. Amrabat,70.0
2017,H. Behrens,70.0
2267,J. Aholou,70.0
4074,J. Bacuna,70.0
1447,Markel Bergara,70.0
4314,Felipe Curcio,70.0
3639,I. Balliu,70.0
2286,Lucas Silva,70.0
2301,M. Tisserand,70.0
3306,B. Cufré,70.0
3270,Marcos Paneira,70.0
1318,F. Guilbert,70.0
2360,J. Ferri,70.0
1103,S. Lainer,70.0
3699,I. Damonte,70.0
2185,Francis,70.0
2232,L. Romero,70.0
3361,A. Dioussé,70.0
4585,M. Faraoni,70.0
959,J. Gouweleeuw,70.0
2495,Sandro,70.0
2502,G. Schennikov,70.0
2931,Clerc,70.0
2916,A. Souquet,70.0
39,S. Mané,70.0
2608,Jailson Caeiro,70.0
1849,S. Armstrong,70.0
2646,E. Sarić,70.0
2726,F. Maouassa,70.0
152,D. Tadić,70.0
2626,Pascoal Muscato,70.0
5415,S. Jung,70.0
11,K. Koulibaly,70.0
2745,D. Blanco,70.0
1830,R. Haps,70.0
1200,Carlos Eduardo,70.0
2526,R. Amalfitano,70.0
2711,R. Bazoer,70.0
1215,P. Hernández,70.0
1159,P. Wernbloom,70.0
2903,I. Chochev,70.0
76,R. Varane,70.0
1709,F. Krovinović,70.0
2246,A. Touré,69.66666666666667
4467,U. Emanuelson,69.66666666666667
1521,T. Cleverley,69.66666666666667
755,D. Rice,69.66666666666667
2204,E. Löwen,69.66666666666667
1324,T. Hernández,69.66666666666667
797,L. Tousart,69.66666666666667
2871,Jamiro Monteiro,69.66666666666667
2855,D. Amartey,69.66666666666667
1320,Toni Villa,69.66666666666667
4012,Pimentiscinho,69.66666666666667
3741,B. Feilhaber,69.66666666666667
2621,Padilhisco,69.66666666666667
3750,H. Özmert,69.66666666666667
774,N. Elvedi,69.66666666666667
4566,E. Prib,69.66666666666667
3715,P. Bardsley,69.66666666666667
5261,Zheng Zhi,69.66666666666667
43,H. Son,69.66666666666667
1809,N. Vukčević,69.66666666666667
2778,F. Angileri,69.66666666666667
377,L. Koscielny,69.66666666666667
3522,M. Ozdoev,69.66666666666667
1368,D. Kohr,69.66666666666667
2754,C. Roldan,69.66666666666667
2263,J. Amavi,69.66666666666667
2265,F. Hadergjonaj,69.66666666666667
1710,K. Amian,69.66666666666667
4304,R. Oshima,69.66666666666667
2487,Balenziaga,69.66666666666667
3597,J. Akpa Akpro,69.66666666666667
1699,K. Phillips,69.66666666666667
2308,J. Gallardo,69.66666666666667
2335,Diego Rico,69.66666666666667
3605,M. Diemers,69.66666666666667
1047,A. Djiku,69.66666666666667
4079,J. González,69.66666666666667
3341,M. Targett,69.66666666666667
6249,Àngel Rangel,69.66666666666667
1538,Portillo,69.66666666666667
2060,D. Chará,69.66666666666667
3323,Aihen Muñoz,69.66666666666667
1336,Rubén Duarte,69.66666666666667
2902,P. Žulj,69.66666666666667
2332,J. van Overeem,69.66666666666667
3312,O. Ejaria,69.66666666666667
1778,G. Imbula,69.66666666666667
2898,C. Baeza,69.66666666666667
1294,E. Álvarez,69.66666666666667
4720,Luisinho Conradi,69.66666666666667
155,E. Višća,69.66666666666667
1511,O. El Kaddouri,69.66666666666667
1847,R. Falk,69.66666666666667
4818,J. Makengo,69.66666666666667
2084,D. Torres,69.66666666666667
3076,L. Fer,69.66666666666667
3068,Castro,69.66666666666667
1761,R. Christie,69.66666666666667
3050,V. Torosidis,69.66666666666667
2457,H. Arter,69.66666666666667
5399,G. Zusi,69.66666666666667
487,Joaquín,69.66666666666667
1905,A. Romao,69.66666666666667
3866,G. Castellani,69.66666666666667
3887,L. Carole,69.66666666666667
3890,L. Memushaj,69.66666666666667
3015,M. Jensen,69.66666666666667
1872,A. Roa,69.66666666666667
903,N. Amrabat,69.66666666666667
1224,M. Pereyra,69.66666666666667
1497,F. Roncaglia,69.66666666666667
178,Marco Asensio,69.66666666666667
1667,Y. Koné,69.66666666666667
2433,H. Medunjanin,69.66666666666667
2143,L. Robertone,69.66666666666667
2157,E. Reynoso,69.66666666666667
1273,Edu Expósito,69.66666666666667
5409,A. Uchida,69.66666666666667
957,M. Rojo,69.66666666666667
3822,M. Vejinović,69.66666666666667
468,Sergi Gómez,69.66666666666667
3157,M. Aguirregaray,69.66666666666667
1964,L. Montes,69.66666666666667
1516,M. Schmelzer,69.66666666666667
2517,C. Hourihane,69.66666666666667
1949,M. Tekdemir,69.66666666666667
2399,W. Janssen,69.66666666666667
3105,N. Krstičić,69.66666666666667
2584,O. Opazo,69.33333333333333
3452,M. Kanno,69.33333333333333
2717,B. Mensah,69.33333333333333
3532,G. Saville,69.33333333333333
3893,Juankar,69.33333333333333
3447,J. De Sart,69.33333333333333
2242,A. Masina,69.33333333333333
3921,G. Sakai,69.33333333333333
3525,H. Van Der Bruggen,69.33333333333333
2239,A. Barreca,69.33333333333333
3896,M. Ostrzolek,69.33333333333333
2183,S. Cáseres,69.33333333333333
3534,S. Byram,69.33333333333333
2582,D. González,69.33333333333333
3839,Souza,69.33333333333333
4098,N. Moro,69.33333333333333
2127,Aleix García,69.33333333333333
3711,J. Beausejour,69.33333333333333
1433,J. Dátolo,69.33333333333333
551,S. Sané,69.33333333333333
1764,S. Cristóforo,69.33333333333333
2207,A. Browne,69.33333333333333
626,J. Tarkowski,69.33333333333333
3953,L. Reyes,69.33333333333333
1075,L. Ocampos,69.33333333333333
2613,Robson Denho,69.33333333333333
16,G. Chiellini,69.33333333333333
1035,O. Duda,69.33333333333333
457,M. Keane,69.33333333333333
3833,M. Frantz,69.33333333333333
6248,L. Licht,69.33333333333333
3828,E. Adu,69.33333333333333
2090,J. Buffarini,69.33333333333333
3554,J. Riedewald,69.33333333333333
2151,P. Diop,69.33333333333333
2073,J. Vázquez,69.33333333333333
2032,Ximo Navarro,69.33333333333333
1808,L. Lerager,69.33333333333333
694,O. Toprak,69.33333333333333
302,Giuliano,69.33333333333333
1956,J. Hogg,69.33333333333333
3151,Aday Benítez,69.33333333333333
3160,Vicente Gómez,69.33333333333333
3166,André Martins,69.33333333333333
3908,J. Korb,69.33333333333333
2525,M. Linnes,69.33333333333333
306,Taison,69.33333333333333
3127,V. Le Goff,69.33333333333333
3251,Andrei Girotto,69.33333333333333
2353,O. Hiljemark,69.33333333333333
3274,N. Skubic,69.33333333333333
3293,B. Soumaré,69.33333333333333
2351,J. Schlupp,69.33333333333333
2350,G. Shinnie,69.33333333333333
3139,M. Pack,69.33333333333333
2424,Baiano,69.33333333333333
4434,E. Albayrak,69.33333333333333
4961,A. Parmak,69.33333333333333
5278,M. Izco,69.33333333333333
5260,Pedro López,69.33333333333333
2992,N. Cardozo,69.33333333333333
3012,A. Eschenko,69.33333333333333
5238,R. Ziegler,69.33333333333333
5234,C. Brunt,69.33333333333333
4852,A. Guliev,69.33333333333333
4721,Tramontinaldo,69.33333333333333
864,Raffael,69.33333333333333
2500,A. Bedoya,69.33333333333333
3077,J. Ward,69.33333333333333
1254,P. Foden,69.33333333333333
2930,A. Reach,69.33333333333333
2506,F. Rinaudo,69.33333333333333
2325,R. Fredericks,69.33333333333333
2532,A. Christiansen,69.33333333333333
2654,I. Akhmetov,69.33333333333333
2023,Y. Nagatomo,69.33333333333333
2788,D. Toköz,69.33333333333333
2275,R. Jack,69.33333333333333
3408,A. González,69.33333333333333
4253,T. Ciğerci,69.33333333333333
2795,Marc Navarro,69.33333333333333
1700,M. Holgate,69.33333333333333
1797,J. Haberer,69.33333333333333
3393,J. Schouten,69.33333333333333
4355,Pelé,69.33333333333333
2839,Patric,69.33333333333333
5888,K. Misao,69.33333333333333
4294,Carraça,69.33333333333333
3336,K. Galanopoulos,69.33333333333333
3334,F. Ballo-Touré,69.33333333333333
6155,Renato Neto,69.33333333333333
2324,Rubén Pardo,69.33333333333333
1339,Palhinha,69.33333333333333
1721,C. Chambers,69.0
1924,Mario Suárez,69.0
3913,M. Bauer,69.0
6245,D. De fauw,69.0
4850,S. Özcan,69.0
4187,S. Uçan,69.0
1886,S. Brown,69.0
387,B. Höwedes,69.0
2024,Borja García,69.0
12,H. Kane,69.0
5366,R. Espinoza,69.0
1860,C. Günter,69.0
10,K. Mbappé,69.0
4118,H. Reed,69.0
1641,L. Martínez Quarta,69.0
4047,A. Palaversa,69.0
4299,S. Davis,69.0
1619,R. Sessegnon,69.0
5450,J. Madueña,69.0
6546,E. Özgenç,69.0
1537,N. Viergever,69.0
5420,O. Bayram,69.0
4470,D. Dessena,69.0
6232,F. Balmont,69.0
4492,S. Williams,69.0
4521,L. Fuentes,69.0
1826,D. Bessa,69.0
4567,W. Mesloub,69.0
4342,A. Oğuz,69.0
1524,Rubén Pérez,69.0
355,R. Fraser,69.0
7223,M. Bodmer,69.0
109,K. Havertz,69.0
7416,Marc Mateu,69.0
3978,F. Mladenović,69.0
4313,B. Barišić,69.0
4633,Diogo Figueiras,69.0
4024,M. Frýdek,69.0
256,Gelson Martins,69.0
422,Diogo Jota,69.0
3018,K. McDonald,69.0
3902,C. Löwe,69.0
3417,S. Bastien,69.0
2934,A. Poko,69.0
3436,L. Kalvach,69.0
3439,S. Tibbling,69.0
936,M. Antonio,69.0
949,N. Lodeiro,69.0
2885,M. Leitner,69.0
2531,Ilie Sánchez,69.0
2860,Lucas Evangelista,69.0
3504,V. Karavaev,69.0
2810,J. Uronen,69.0
2805,J. Bryan,69.0
2559,B. Butko,69.0
2801,Wilson Manafá,69.0
3614,Bruno Gaspar,69.0
2793,J. Mišić,69.0
2951,M. Jojić,69.0
3411,E. Ofori,69.0
1425,M. Topal,69.0
2485,J. Hušbauer,69.0
2413,P. Aguilar,69.0
3175,M. Knoll,69.0
3897,A. Behich,69.0
3221,E. Pavez,69.0
852,F. Mollet,69.0
2444,S. Arfield,69.0
2458,Fábio Pacheco,69.0
872,T. Vermaelen,69.0
3036,Mosquera,69.0
765,M. Ødegaard,69.0
2466,Montoro,69.0
1749,D. Bronn,69.0
3006,O. Fink,69.0
1355,D. Reyes,69.0
2272,M. Trávník,69.0
2784,M. Ilaimaharitra,69.0
3146,Raul García,69.0
3843,C. Buchtmann,69.0
1086,A. Schöpf,69.0
2729,V. Rosier,69.0
2728,Aurélio Buta,69.0
2731,U. Račić,69.0
3829,J. Bennett,69.0
2705,S. Alakouch,69.0
3852,M. Schmiedebach,69.0
3873,A. Losilla,69.0
3865,T. Ream,69.0
3774,F. Lemoine,69.0
2596,A. Oyongo,69.0
2773,M. Stendera,69.0
2577,D. Bocanegra,69.0
2574,D. Rodríguez,69.0
3690,T. Huddlestone,69.0
2783,G. Silva,69.0
4942,A. Lusamba,68.66666666666667
1907,F. Haroun,68.66666666666667
1887,S. Francis,68.66666666666667
1088,G. Rodríguez,68.66666666666667
2664,I. Oblyakov,68.66666666666667
5036,R. Murawski,68.66666666666667
4851,F. Depaoli,68.66666666666667
2663,Maycon,68.66666666666667
4839,P. Galdames,68.66666666666667
2441,L. Deaux,68.66666666666667
1258,Florentino,68.66666666666667
5080,E. Kaçe,68.66666666666667
2656,M. Shaparenko,68.66666666666667
4794,K. Bistrović,68.66666666666667
4753,D. Guzman,68.66666666666667
3088,Serey Dié,68.66666666666667
4741,O. El Hajjam,68.66666666666667
3118,M. Stiepermann,68.66666666666667
1754,T. Kongolo,68.66666666666667
1751,Martín,68.66666666666667
3144,G. Cunningham,68.66666666666667
1,Cristiano Ronaldo,68.66666666666667
97,A. Gómez,68.66666666666667
3019,D. McCarty,68.66666666666667
1851,P. Dummett,68.66666666666667
6028,Gus Ledes,68.66666666666667
118,J. Brandt,68.66666666666667
1815,C. Borja,68.66666666666667
2601,P. Martinez,68.66666666666667
2733,Luca Sangalli,68.66666666666667
2407,S. M'Bia,68.66666666666667
1727,B. Pearson,68.66666666666667
2915,L. Benito,68.66666666666667
154,R. Mahrez,68.66666666666667
1780,Sergio Álvarez,68.66666666666667
2933,G. Brugman,68.66666666666667
48,D. Mertens,68.66666666666667
2625,Edercinho Sepa,68.66666666666667
158,A. Romagnoli,68.66666666666667
2607,Enaldo Praz,68.66666666666667
924,Daniel Carriço,68.66666666666667
1129,E. Akbaba,68.66666666666667
2489,Míchel,68.66666666666667
177,D. Sánchez,68.66666666666667
2790,A. Zambo Anguissa,68.66666666666667
2982,Mikel Rico,68.66666666666667
1664,Kenedy,68.66666666666667
5243,O. Çek,68.66666666666667
34,E. Cavani,68.66666666666667
1829,André Ramalho,68.66666666666667
3092,A. Gunnarsson,68.66666666666667
1343,S. Denswil,68.66666666666667
4484,C. Mulgrew,68.66666666666667
1525,T. Jantschke,68.66666666666667
605,Otávio,68.66666666666667
4120,K. Acosta,68.66666666666667
3734,De la Bella,68.66666666666667
3316,S. Żurkowski,68.66666666666667
4022,Hugo Rubiães,68.66666666666667
4432,J. Gutiérrez,68.66666666666667
4107,N. Dorsch,68.66666666666667
4413,Y. Makarenko,68.66666666666667
4368,A. Khalili,68.66666666666667
3343,Adrián Marín,68.66666666666667
3346,Ronaldo Vieira,68.66666666666667
1529,K. Théophile-Catherine,68.66666666666667
3348,E. Atuesta,68.66666666666667
3667,Danilo,68.66666666666667
4324,S. Lletget,68.66666666666667
3358,M. Fares,68.66666666666667
3369,E. Rexhbeçaj,68.66666666666667
2260,Manquillo,68.66666666666667
3400,M. Sáček,68.66666666666667
4129,O. Boscagli,68.66666666666667
4146,L. Baker,68.66666666666667
4244,P. Burner,68.66666666666667
3426,A. Murgia,68.66666666666667
3442,M. Grimes,68.66666666666667
4229,L. Villalba,68.66666666666667
3440,B. Osborn,68.66666666666667
4175,R. Woods,68.66666666666667
2397,I. Afellay,68.66666666666667
4119,C. Nørgaard,68.66666666666667
4471,A. Barillà,68.66666666666667
4491,Léo Silva,68.66666666666667
578,Dani Olmo,68.66666666666667
798,Y. Yazıcı,68.66666666666667
3895,A. Morales,68.66666666666667
1299,I. Hayden,68.66666666666667
3925,Patrick,68.66666666666667
2092,Y. Gazinskiy,68.66666666666667
3179,Álex Martínez,68.66666666666667
3456,P. Michorl,68.66666666666667
3857,S. Clucas,68.66666666666667
2392,F. Magnanelli,68.66666666666667
1472,A. Ayew,68.66666666666667
1510,C. Kouyaté,68.66666666666667
3972,L. Rizzo,68.66666666666667
3962,J. Pivarić,68.66666666666667
300,M. Arnautović,68.66666666666667
301,A. Sánchez,68.66666666666667
3992,M. Bakakis,68.66666666666667
3788,A. Clayton,68.66666666666667
3232,L. Jara,68.66666666666667
3991,J. Moreira,68.66666666666667
4531,G. Belaud,68.66666666666667
463,M. Almirón,68.66666666666667
4550,J. Gol,68.66666666666667
3791,G. Vural,68.66666666666667
3454,L. Mazzitelli,68.66666666666667
4159,D. Cools,68.66666666666667
5685,S. Kiyine,68.33333333333333
5637,M. Castagnetti,68.33333333333333
3553,G. Poblete,68.33333333333333
2565,P. De Blasis,68.33333333333333
5610,Breno Bemposta,68.33333333333333
3540,A. Fransson,68.33333333333333
2212,Walace,68.33333333333333
3626,A. Forshaw,68.33333333333333
3158,B. Bereszyński,68.33333333333333
3632,T. Sušić,68.33333333333333
2208,V. Cantillo,68.33333333333333
5709,Pedro Pereira,68.33333333333333
4072,A. Tello,68.33333333333333
5787,J. Sambia,68.33333333333333
3654,Y. Al Shahrani,68.33333333333333
5907,J. Obita,68.33333333333333
2593,D. Kreilach,68.33333333333333
4011,Timo Triano,68.33333333333333
2175,V. Kovalenko,68.33333333333333
