short_name,total
Pedro León,70.33333333333333
M. Bešić,70.33333333333333
J. Gomez,70.33333333333333
S. Moutoussamy,70.33333333333333
Rafa Soares,70.33333333333333
O. Govea,70.33333333333333
T. Ouwejan,70.33333333333333
D. Schwaab,70.33333333333333
R. Nagaki,70.33333333333333
D. Cheryshev,70.33333333333333
Hernani,70.33333333333333
C. Araujo,70.33333333333333
N. Pasquini,70.33333333333333
Marlos,70.33333333333333
G. Kanga,70.33333333333333
H. Sakai,70.33333333333333
T. Dingomé,70.33333333333333
M. Abeid,70.33333333333333
M. Mandžukić,70.33333333333333
Y. Chibsah,70.33333333333333
Nacho Fernández,70.33333333333333
M. Rzatkowski,70.33333333333333
Gabriel Silva,70.33333333333333
J. Livermore,70.33333333333333
David López,70.33333333333333
G. Medel,70.33333333333333
S. Johansen,70.33333333333333
M. Kruse,70.33333333333333
E. Garay,70.33333333333333
E. Pieters,70.33333333333333
B. Hämäläinen,70.33333333333333
R. Walter,70.33333333333333
Lekue,70.33333333333333
M. Lazzari,70.33333333333333
Enzo Merques,70.33333333333333
Y. Endo,70.33333333333333
André Santos,70.33333333333333
B. Kayal,70.33333333333333
L. Insigne,70.33333333333333
Pedro Porro,70.33333333333333
K. Tete,70.33333333333333
C. Adjapong,70.33333333333333
Stephen Eustáquio,70.33333333333333
Pozuelo,70.33333333333333
Jony,70.33333333333333
S. Verdi,70.33333333333333
L. Faravelli,70.33333333333333
S. Motta,70.0
M. Sarr,70.0
O. Pineda,70.0
O. Sorg,70.0
Rafa,70.0
J. Sala,70.0
T. Kehrer,70.0
C. Moritz,70.0
Luna,70.0
K. Olsson,70.0
W. Vainqueur,70.0
A. Surman,70.0
J. Hernández,70.0
F. Acerbi,70.0
N. Domingo,70.0
Fran Mérida,70.0
E. Mas,70.0
Filipe Augusto,70.0
Raúl Albiol,70.0
M. Lang,70.0
A. Beck,70.0
C. Gentner,70.0
Barragán,70.0
J. Denayer,70.0
Aleix Febas,70.0
M. Nakamba,70.0
Dante,70.0
C. Eiting,70.0
Iván López,70.0
K. Walker-Peters,70.0
J. St. Juste,70.0
D. Türüç,70.0
P. Ševčík,70.0
E. Krafth,70.0
P. Stenzel,70.0
S. Amrabat,70.0
H. Behrens,70.0
J. Aholou,70.0
J. Bacuna,70.0
Markel Bergara,70.0
Felipe Curcio,70.0
I. Balliu,70.0
Lucas Silva,70.0
M. Tisserand,70.0
B. Cufré,70.0
Marcos Paneira,70.0
F. Guilbert,70.0
J. Ferri,70.0
S. Lainer,70.0
I. Damonte,70.0
Francis,70.0
L. Romero,70.0
A. Dioussé,70.0
M. Faraoni,70.0
J. Gouweleeuw,70.0
Sandro,70.0
G. Schennikov,70.0
Clerc,70.0
A. Souquet,70.0
S. Mané,70.0
Jailson Caeiro,70.0
S. Armstrong,70.0
E. Sarić,70.0
F. Maouassa,70.0
D. Tadić,70.0
Pascoal Muscato,70.0
S. Jung,70.0
K. Koulibaly,70.0
D. Blanco,70.0
R. Haps,70.0
Carlos Eduardo,70.0
R. Amalfitano,70.0
R. Bazoer,70.0
P. Hernández,70.0
P. Wernbloom,70.0
I. Chochev,70.0
R. Varane,70.0
F. Krovinović,70.0
A. Touré,69.66666666666667
U. Emanuelson,69.66666666666667
T. Cleverley,69.66666666666667
D. Rice,69.66666666666667
E. Löwen,69.66666666666667
T. Hernández,69.66666666666667
L. Tousart,69.66666666666667
Jamiro Monteiro,69.66666666666667
D. Amartey,69.66666666666667
Toni Villa,69.66666666666667
Pimentiscinho,69.66666666666667
B. Feilhaber,69.66666666666667
Padilhisco,69.66666666666667
H. Özmert,69.66666666666667
N. Elvedi,69.66666666666667
E. Prib,69.66666666666667
P. Bardsley,69.66666666666667
Zheng Zhi,69.66666666666667
H. Son,69.66666666666667
N. Vukčević,69.66666666666667
F. Angileri,69.66666666666667
L. Koscielny,69.66666666666667
M. Ozdoev,69.66666666666667
D. Kohr,69.66666666666667
C. Roldan,69.66666666666667
J. Amavi,69.66666666666667
F. Hadergjonaj,69.66666666666667
K. Amian,69.66666666666667
R. Oshima,69.66666666666667
Balenziaga,69.66666666666667
J. Akpa Akpro,69.66666666666667
K. Phillips,69.66666666666667
J. Gallardo,69.66666666666667
Diego Rico,69.66666666666667
M. Diemers,69.66666666666667
A. Djiku,69.66666666666667
J. González,69.66666666666667
M. Targett,69.66666666666667
Àngel Rangel,69.66666666666667
Portillo,69.66666666666667
D. Chará,69.66666666666667
Aihen Muñoz,69.66666666666667
Rubén Duarte,69.66666666666667
P. Žulj,69.66666666666667
J. van Overeem,69.66666666666667
O. Ejaria,69.66666666666667
G. Imbula,69.66666666666667
C. Baeza,69.66666666666667
E. Álvarez,69.66666666666667
Luisinho Conradi,69.66666666666667
E. Višća,69.66666666666667
O. El Kaddouri,69.66666666666667
R. Falk,69.66666666666667
J. Makengo,69.66666666666667
D. Torres,69.66666666666667
L. Fer,69.66666666666667
Castro,69.66666666666667
R. Christie,69.66666666666667
V. Torosidis,69.66666666666667
H. Arter,69.66666666666667
G. Zusi,69.66666666666667
Joaquín,69.66666666666667
A. Romao,69.66666666666667
G. Castellani,69.66666666666667
L. Carole,69.66666666666667
L. Memushaj,69.66666666666667
M. Jensen,69.66666666666667
A. Roa,69.66666666666667
N. Amrabat,69.66666666666667
M. Pereyra,69.66666666666667
F. Roncaglia,69.66666666666667
Marco Asensio,69.66666666666667
Y. Koné,69.66666666666667
H. Medunjanin,69.66666666666667
L. Robertone,69.66666666666667
E. Reynoso,69.66666666666667
Edu Expósito,69.66666666666667
A. Uchida,69.66666666666667
M. Rojo,69.66666666666667
M. Vejinović,69.66666666666667
Sergi Gómez,69.66666666666667
M. Aguirregaray,69.66666666666667
L. Montes,69.66666666666667
M. Schmelzer,69.66666666666667
C. Hourihane,69.66666666666667
M. Tekdemir,69.66666666666667
W. Janssen,69.66666666666667
N. Krstičić,69.66666666666667
O. Opazo,69.33333333333333
M. Kanno,69.33333333333333
B. Mensah,69.33333333333333
G. Saville,69.33333333333333
Juankar,69.33333333333333
J. De Sart,69.33333333333333
A. Masina,69.33333333333333
G. Sakai,69.33333333333333
H. Van Der Bruggen,69.33333333333333
A. Barreca,69.33333333333333
M. Ostrzolek,69.33333333333333
S. Cáseres,69.33333333333333
S. Byram,69.33333333333333
D. González,69.33333333333333
Souza,69.33333333333333
N. Moro,69.33333333333333
Aleix García,69.33333333333333
J. Beausejour,69.33333333333333
J. Dátolo,69.33333333333333
S. Sané,69.33333333333333
S. Cristóforo,69.33333333333333
A. Browne,69.33333333333333
J. Tarkowski,69.33333333333333
L. Reyes,69.33333333333333
L. Ocampos,69.33333333333333
Robson Denho,69.33333333333333
G. Chiellini,69.33333333333333
O. Duda,69.33333333333333
M. Keane,69.33333333333333
M. Frantz,69.33333333333333
L. Licht,69.33333333333333
E. Adu,69.33333333333333
J. Buffarini,69.33333333333333
J. Riedewald,69.33333333333333
P. Diop,69.33333333333333
J. Vázquez,69.33333333333333
Ximo Navarro,69.33333333333333
L. Lerager,69.33333333333333
O. Toprak,69.33333333333333
Giuliano,69.33333333333333
J. Hogg,69.33333333333333
Aday Benítez,69.33333333333333
Vicente Gómez,69.33333333333333
André Martins,69.33333333333333
J. Korb,69.33333333333333
M. Linnes,69.33333333333333
Taison,69.33333333333333
V. Le Goff,69.33333333333333
Andrei Girotto,69.33333333333333
O. Hiljemark,69.33333333333333
N. Skubic,69.33333333333333
B. Soumaré,69.33333333333333
J. Schlupp,69.33333333333333
G. Shinnie,69.33333333333333
M. Pack,69.33333333333333
Baiano,69.33333333333333
E. Albayrak,69.33333333333333
A. Parmak,69.33333333333333
M. Izco,69.33333333333333
Pedro López,69.33333333333333
N. Cardozo,69.33333333333333
A. Eschenko,69.33333333333333
R. Ziegler,69.33333333333333
C. Brunt,69.33333333333333
A. Guliev,69.33333333333333
Tramontinaldo,69.33333333333333
Raffael,69.33333333333333
A. Bedoya,69.33333333333333
J. Ward,69.33333333333333
P. Foden,69.33333333333333
A. Reach,69.33333333333333
F. Rinaudo,69.33333333333333
R. Fredericks,69.33333333333333
A. Christiansen,69.33333333333333
I. Akhmetov,69.33333333333333
Y. Nagatomo,69.33333333333333
D. Toköz,69.33333333333333
R. Jack,69.33333333333333
A. González,69.33333333333333
T. Ciğerci,69.33333333333333
Marc Navarro,69.33333333333333
M. Holgate,69.33333333333333
J. Haberer,69.33333333333333
J. Schouten,69.33333333333333
Pelé,69.33333333333333
Patric,69.33333333333333
K. Misao,69.33333333333333
Carraça,69.33333333333333
K. Galanopoulos,69.33333333333333
F. Ballo-Touré,69.33333333333333
Renato Neto,69.33333333333333
Rubén Pardo,69.33333333333333
Palhinha,69.33333333333333
C. Chambers,69.0
Mario Suárez,69.0
M. Bauer,69.0
D. De fauw,69.0
S. Özcan,69.0
S. Uçan,69.0
S. Brown,69.0
B. Höwedes,69.0
Borja García,69.0
H. Kane,69.0
R. Espinoza,69.0
C. Günter,69.0
K. Mbappé,69.0
H. Reed,69.0
L. Martínez Quarta,69.0
A. Palaversa,69.0
S. Davis,69.0
R. Sessegnon,69.0
J. Madueña,69.0
E. Özgenç,69.0
N. Viergever,69.0
O. Bayram,69.0
D. Dessena,69.0
F. Balmont,69.0
S. Williams,69.0
L. Fuentes,69.0
D. Bessa,69.0
W. Mesloub,69.0
A. Oğuz,69.0
Rubén Pérez,69.0
R. Fraser,69.0
M. Bodmer,69.0
K. Havertz,69.0
Marc Mateu,69.0
F. Mladenović,69.0
B. Barišić,69.0
Diogo Figueiras,69.0
M. Frýdek,69.0
Gelson Martins,69.0
Diogo Jota,69.0
K. McDonald,69.0
C. Löwe,69.0
S. Bastien,69.0
A. Poko,69.0
L. Kalvach,69.0
S. Tibbling,69.0
M. Antonio,69.0
N. Lodeiro,69.0
M. Leitner,69.0
Ilie Sánchez,69.0
Lucas Evangelista,69.0
V. Karavaev,69.0
J. Uronen,69.0
J. Bryan,69.0
B. Butko,69.0
Wilson Manafá,69.0
Bruno Gaspar,69.0
J. Mišić,69.0
M. Jojić,69.0
E. Ofori,69.0
M. Topal,69.0
J. Hušbauer,69.0
P. Aguilar,69.0
M. Knoll,69.0
A. Behich,69.0
E. Pavez,69.0
F. Mollet,69.0
S. Arfield,69.0
Fábio Pacheco,69.0
T. Vermaelen,69.0
Mosquera,69.0
M. Ødegaard,69.0
Montoro,69.0
D. Bronn,69.0
O. Fink,69.0
D. Reyes,69.0
M. Trávník,69.0
M. Ilaimaharitra,69.0
Raul García,69.0
C. Buchtmann,69.0
A. Schöpf,69.0
V. Rosier,69.0
Aurélio Buta,69.0
U. Račić,69.0
J. Bennett,69.0
S. Alakouch,69.0
M. Schmiedebach,69.0
A. Losilla,69.0
T. Ream,69.0
F. Lemoine,69.0
A. Oyongo,69.0
M. Stendera,69.0
D. Bocanegra,69.0
D. Rodríguez,69.0
T. Huddlestone,69.0
G. Silva,69.0
A. Lusamba,68.66666666666667
F. Haroun,68.66666666666667
S. Francis,68.66666666666667
G. Rodríguez,68.66666666666667
I. Oblyakov,68.66666666666667
R. Murawski,68.66666666666667
F. Depaoli,68.66666666666667
Maycon,68.66666666666667
P. Galdames,68.66666666666667
L. Deaux,68.66666666666667
Florentino,68.66666666666667
E. Kaçe,68.66666666666667
M. Shaparenko,68.66666666666667
K. Bistrović,68.66666666666667
D. Guzman,68.66666666666667
Serey Dié,68.66666666666667
O. El Hajjam,68.66666666666667
M. Stiepermann,68.66666666666667
T. Kongolo,68.66666666666667
Martín,68.66666666666667
G. Cunningham,68.66666666666667
Cristiano Ronaldo,68.66666666666667
A. Gómez,68.66666666666667
D. McCarty,68.66666666666667
P. Dummett,68.66666666666667
Gus Ledes,68.66666666666667
J. Brandt,68.66666666666667
C. Borja,68.66666666666667
P. Martinez,68.66666666666667
Luca Sangalli,68.66666666666667
S. M'Bia,68.66666666666667
B. Pearson,68.66666666666667
L. Benito,68.66666666666667
R. Mahrez,68.66666666666667
Sergio Álvarez,68.66666666666667
G. Brugman,68.66666666666667
D. Mertens,68.66666666666667
Edercinho Sepa,68.66666666666667
A. Romagnoli,68.66666666666667
Enaldo Praz,68.66666666666667
Daniel Carriço,68.66666666666667
E. Akbaba,68.66666666666667
Míchel,68.66666666666667
D. Sánchez,68.66666666666667
A. Zambo Anguissa,68.66666666666667
Mikel Rico,68.66666666666667
Kenedy,68.66666666666667
O. Çek,68.66666666666667
E. Cavani,68.66666666666667
André Ramalho,68.66666666666667
A. Gunnarsson,68.66666666666667
S. Denswil,68.66666666666667
C. Mulgrew,68.66666666666667
T. Jantschke,68.66666666666667
Otávio,68.66666666666667
K. Acosta,68.66666666666667
De la Bella,68.66666666666667
S. Żurkowski,68.66666666666667
Hugo Rubiães,68.66666666666667
J. Gutiérrez,68.66666666666667
N. Dorsch,68.66666666666667
Y. Makarenko,68.66666666666667
A. Khalili,68.66666666666667
Adrián Marín,68.66666666666667
Ronaldo Vieira,68.66666666666667
K. Théophile-Catherine,68.66666666666667
E. Atuesta,68.66666666666667
Danilo,68.66666666666667
S. Lletget,68.66666666666667
M. Fares,68.66666666666667
E. Rexhbeçaj,68.66666666666667
Manquillo,68.66666666666667
M. Sáček,68.66666666666667
O. Boscagli,68.66666666666667
L. Baker,68.66666666666667
P. Burner,68.66666666666667
A. Murgia,68.66666666666667
M. Grimes,68.66666666666667
L. Villalba,68.66666666666667
B. Osborn,68.66666666666667
R. Woods,68.66666666666667
I. Afellay,68.66666666666667
C. Nørgaard,68.66666666666667
A. Barillà,68.66666666666667
Léo Silva,68.66666666666667
Dani Olmo,68.66666666666667
Y. Yazıcı,68.66666666666667
A. Morales,68.66666666666667
I. Hayden,68.66666666666667
Patrick,68.66666666666667
Y. Gazinskiy,68.66666666666667
Álex Martínez,68.66666666666667
P. Michorl,68.66666666666667
S. Clucas,68.66666666666667
F. Magnanelli,68.66666666666667
A. Ayew,68.66666666666667
C. Kouyaté,68.66666666666667
L. Rizzo,68.66666666666667
J. Pivarić,68.66666666666667
M. Arnautović,68.66666666666667
A. Sánchez,68.66666666666667
M. Bakakis,68.66666666666667
A. Clayton,68.66666666666667
L. Jara,68.66666666666667
J. Moreira,68.66666666666667
G. Belaud,68.66666666666667
M. Almirón,68.66666666666667
J. Gol,68.66666666666667
G. Vural,68.66666666666667
L. Mazzitelli,68.66666666666667
D. Cools,68.66666666666667
S. Kiyine,68.33333333333333
M. Castagnetti,68.33333333333333
G. Poblete,68.33333333333333
P. De Blasis,68.33333333333333
Breno Bemposta,68.33333333333333
A. Fransson,68.33333333333333
Walace,68.33333333333333
A. Forshaw,68.33333333333333
B. Bereszyński,68.33333333333333
T. Sušić,68.33333333333333
V. Cantillo,68.33333333333333
Pedro Pereira,68.33333333333333
A. Tello,68.33333333333333
J. Sambia,68.33333333333333
Y. Al Shahrani,68.33333333333333
J. Obita,68.33333333333333
D. Kreilach,68.33333333333333
Timo Triano,68.33333333333333
V. Kovalenko,68.33333333333333
P. Schiattarella,68.33333333333333
S. Martinsson Ngouali,68.33333333333333
M. Camara,68.33333333333333
F. Moubandje,68.33333333333333
N. Boilesen,68.33333333333333
A. Ashraf,68.33333333333333
A. Elmohamady,68.33333333333333
W. Trapp,68.33333333333333
B. Jokič,68.33333333333333
E. Durm,68.33333333333333
E. Vecchio,68.33333333333333
J. Howson,68.33333333333333
H. Afful,68.33333333333333
A. Aguilar,68.33333333333333
F. Lértora,68.33333333333333
S. Medina,68.33333333333333
David Simão,68.33333333333333
P. Ankersen,68.33333333333333
Júnior Morais,68.33333333333333
M. Mohammadi,68.33333333333333
Nuno Coelho,68.33333333333333
O. Şahan,68.33333333333333
M. Piedrahita,68.33333333333333
A. Rojas,68.33333333333333
Oier,68.33333333333333
Hélder Lopes,68.33333333333333
E. Valentini,68.33333333333333
M. Le Marchand,68.33333333333333
Z. Bergdich,68.33333333333333
C. Oliva,68.33333333333333
J. Igbekeme,68.33333333333333
M. Vrančić,68.33333333333333
M. Cuisance,68.33333333333333
V. Malcorra,68.33333333333333
B. Dja Djédjé,68.33333333333333
I. Mbaye,68.33333333333333
J. Corona,68.33333333333333
T. Trybull,68.33333333333333
R. Yabo,68.33333333333333
J. Brenet,68.33333333333333
V. Berisha,68.33333333333333
O. Rashid,68.33333333333333
K. Tsimikas,68.33333333333333
R. Tesche,68.33333333333333
M. Poundjé,68.33333333333333
M. Bruccini,68.33333333333333
P. Haring,68.33333333333333
O. Martínez,68.33333333333333
Javi Fuego,68.33333333333333
S. Sydorchuk,68.33333333333333
J. Dudziak,68.33333333333333
F. Navarro,68.33333333333333
Aitor Sanz,68.33333333333333
R. López,68.33333333333333
D. Djené,68.33333333333333
D. Perotti,68.33333333333333
F. Thauvin,68.33333333333333
Raphinha,68.33333333333333
C. Villanueva,68.33333333333333
Iñigo Martínez,68.33333333333333
R. Funes Mori,68.33333333333333
K. Benzema,68.33333333333333
G. Montiel,68.33333333333333
Cristian Tello,68.33333333333333
José Callejón,68.33333333333333
Alfa Semedo,68.33333333333333
Lucas Moura,68.33333333333333
L. Pratto,68.33333333333333
N. Otamendi,68.33333333333333
T. Inui,68.33333333333333
A. Mac Allister,68.33333333333333
Josué Chiamulera,68.33333333333333
Rúben Vezo,68.33333333333333
H. Moreno,68.33333333333333
Bernardo,68.33333333333333
P. Gerkens,68.0
D. Pavlovic,68.0
M. Lustig,68.0
R. Elm,68.0
M. Meza,68.0
G. Espinoza,68.0
Timor,68.0
N. Haas,68.0
C. De Norre,68.0
Kévin Rodrigues,68.0
Hong Chul,68.0
S. Bender,68.0
D. Contento,68.0
M. Politano,68.0
J. Figal,68.0
A. Blin,68.0
J. Kenny,68.0
I. Fossum,68.0
M. Kaye,68.0
C. Doukouré,68.0
Mattheus Oliveira,68.0
S. Gnabry,68.0
A. Barák,68.0
Muralha,68.0
R. Morrison,68.0
Y. M'Changama,68.0
Ewerton,68.0
M. Fritzler,68.0
M. Seuntjens,68.0
J. Marié,68.0
T. Xhaka,68.0
I. Sylla,68.0
M. Zimmermann,68.0
A. Bouchalakis,68.0
M. Al Buraik,68.0
Gumbau,68.0
Diego Carlos,68.0
S. Ascacíbar,68.0
M. Henriksen,68.0
Alam Araújo,68.0
D. Sciaudone,68.0
Rogério,68.0
Miguelón,68.0
E. Stevens,68.0
J. Larsen,68.0
K. Reichel,68.0
G. Díaz,68.0
J. Toornstra,68.0
Alan Patrick,68.0
A. Trondsen,68.0
F. Díaz,68.0
E. Papa,68.0
Iago Falqué,68.0
D. Rugani,68.0
H. Aleesami,68.0
R. Rojas,68.0
A. Soto,68.0
P. Aquino,68.0
I. Obradović,68.0
E. Schetino,68.0
N. Acevedo,68.0
Dani Rodríguez,68.0
M. Ngadeu,68.0
C. Verdonk,68.0
A. Song,68.0
Luís Hernández,68.0
Manu Morlanes,68.0
Rúben Ferreira,68.0
D. Liénard,68.0
Gabrisco Aníbal,68.0
M. Pittón,68.0
Óscar Plano,68.0
Douglas Armeira,68.0
A. Caci,68.0
I. Gómez,68.0
Ayrton,68.0
P. Tachtsidis,68.0
T. Hořava,68.0
T. Kędziora,68.0
M. Hinteregger,68.0
N. Gießelmann,68.0
F. Gago,68.0
H. Belkebla,68.0
E. Kwateng,68.0
F. Zuculini,68.0
R. Kurzawa,68.0
Lucas Torró,68.0
Pedro,68.0
P. Faragò,68.0
A. Knockaert,68.0
M. De Agostini,68.0
V. Tsygankov,68.0
C. Leitgeb,68.0
R. Bianco,68.0
J. Brownhill,68.0
F. Lejeune,68.0
D. Didavi,68.0
D. Pavelka,68.0
E. Kaş,68.0
Miguel Luís,67.66666666666667
Hulk,67.66666666666667
A. Solari,67.66666666666667
A. Tchouaméni,67.66666666666667
Riqui Puig,67.66666666666667
E. Taşdemir,67.66666666666667
N. Foor,67.66666666666667
Rúben Vinagre,67.66666666666667
O. Dembélé,67.66666666666667
B. O'Neill,67.66666666666667
Assis,67.66666666666667
A. Ademi,67.66666666666667
T. Kolodziejczak,67.66666666666667
J. Sánchez,67.66666666666667
Hao Junmin,67.66666666666667
H. Arslan,67.66666666666667
H. Milić,67.66666666666667
M. Iturra,67.66666666666667
A. Wakaso,67.66666666666667
H. Choudhury,67.66666666666667
E. Owusu,67.66666666666667
A. Castro-Montes,67.66666666666667
P. Souaré,67.66666666666667
M. Moralez,67.66666666666667
Douglas Augusto,67.66666666666667
L. Sané,67.66666666666667
F. Lustenberger,67.66666666666667
C. Pavón,67.66666666666667
M. Iori,67.66666666666667
D. Hovorka,67.66666666666667
A. Saelemaekers,67.66666666666667
B. Dočkal,67.66666666666667
A. Rispoli,67.66666666666667
N. Zaniolo,67.66666666666667
N. Gaitán,67.66666666666667
Pita,67.66666666666667
Tito,67.66666666666667
Fernando Boldrin,67.66666666666667
R. Řezník,67.66666666666667
O. Kúdela,67.66666666666667
N. Bancu,67.66666666666667
C. Kouan,67.66666666666667
J. Sildero,67.66666666666667
C. Christie,67.66666666666667
J. Sancho,67.66666666666667
M. Hašek,67.66666666666667
N. Ortigoza,67.66666666666667
S. Vasiliadis,67.66666666666667
G. Gillet,67.66666666666667
Saúl,67.66666666666667
B. Capon,67.66666666666667
J. Johansson,67.66666666666667
Eber Bessa,67.66666666666667
M. Aarons,67.66666666666667
A. Meijers,67.66666666666667
Kim Jin Su,67.66666666666667
M. Estigarribia,67.66666666666667
B. Dibassy,67.66666666666667
J. Kovařík,67.66666666666667
C. Michelin,67.66666666666667
C. Hérelle,67.66666666666667
L. López,67.66666666666667
Michel Cruceiro,67.66666666666667
F. N'Sakala,67.66666666666667
G. Dzhikiya,67.66666666666667
J. Bostock,67.66666666666667
R. Niyaz,67.66666666666667
Roberto Torres,67.66666666666667
K. Wolze,67.66666666666667
J. Gressel,67.66666666666667
Nacho Vidal,67.66666666666667
P. Ebert,67.66666666666667
T. Smith,67.66666666666667
F. Bradarić,67.66666666666667
Luís Martins,67.66666666666667
T. Strobl,67.66666666666667
F. Centonze,67.66666666666667
M. Ekici,67.66666666666667
G. Garza,67.66666666666667
Anselmo,67.66666666666667
A. Rinomhota,67.66666666666667
D. Nistor,67.66666666666667
D. Đoković,67.66666666666667
L. Fiordilino,67.66666666666667
N. Taylor,67.66666666666667
Suso,67.66666666666667
S. Moreira,67.66666666666667
G. Cameron,67.66666666666667
J. Sánchez,67.66666666666667
K. Mokotjo,67.66666666666667
M. Bourabia,67.66666666666667
A. Rosi,67.66666666666667
D. Ndong,67.66666666666667
M. Barthelmé,67.66666666666667
Eugeni,67.66666666666667
Santi Comesaña,67.66666666666667
Luiz Felipe,67.66666666666667
S. Hierländer,67.66666666666667
C. Paterson,67.66666666666667
Li Xuepeng,67.66666666666667
Vesga,67.66666666666667
A. Guédioura,67.66666666666667
D. Odoi,67.66666666666667
Undabarrena,67.66666666666667
J. Ito,67.66666666666667
L. Paqarada,67.66666666666667
Francisco Ramos,67.66666666666667
Naldo,67.66666666666667
